PlatformID,DateTimeNZST,Load
CAW-2022017-IOT,13/06/2022 08:16:18:011,-000000.00
CAW-2022017-IOT,13/06/2022 08:16:19:011,-000000.00
CAW-2022017-IOT,13/06/2022 08:16:20:011,-000000.00
CAW-2022017-IOT,13/06/2022 08:16:21:011,-000000.00
CAW-2022017-IOT,13/06/2022 08:16:22:011,-000000.00
CAW-2022017-IOT,13/06/2022 08:16:23:011,-000000.00
CAW-2022017-IOT,13/06/2022 08:16:24:011,-000000.00
CAW-2022017-IOT,13/06/2022 08:16:25:011,-000000.00
CAW-2022017-IOT,13/06/2022 08:16:26:011,-000000.00
CAW-2022017-IOT,13/06/2022 08:16:27:012,-000000.00
CAW-2022017-IOT,13/06/2022 08:16:28:012,-000000.00
CAW-2022017-IOT,13/06/2022 08:16:29:012,-000000.00
CAW-2022017-IOT,13/06/2022 08:16:30:012,-000000.00
CAW-2022017-IOT,13/06/2022 08:16:31:012,-000000.00
CAW-2022017-IOT,13/06/2022 08:16:32:012,-000000.00
CAW-2022017-IOT,13/06/2022 08:16:33:012,-000000.00
CAW-2022017-IOT,13/06/2022 08:16:34:012,-000000.00
CAW-2022017-IOT,13/06/2022 08:16:35:012,-000000.00
CAW-2022017-IOT,13/06/2022 08:16:36:012,-000000.00
CAW-2022017-IOT,13/06/2022 08:16:37:012,-000000.00
CAW-2022017-IOT,13/06/2022 08:16:38:012,-000000.00
CAW-2022017-IOT,13/06/2022 08:16:39:012,-000000.00
CAW-2022017-IOT,13/06/2022 08:16:40:012,-000000.00
CAW-2022017-IOT,13/06/2022 08:16:41:012,-000000.00
CAW-2022017-IOT,13/06/2022 08:16:42:012,-000000.00
CAW-2022017-IOT,13/06/2022 08:16:43:012,-000000.00
CAW-2022017-IOT,13/06/2022 08:16:44:012,-000000.00
CAW-2022017-IOT,13/06/2022 08:16:45:012,-000000.00
CAW-2022017-IOT,13/06/2022 08:16:46:012,-000000.00
CAW-2022017-IOT,13/06/2022 08:16:47:012,-000000.00
CAW-2022017-IOT,13/06/2022 08:16:48:012,-000000.00
CAW-2022017-IOT,13/06/2022 08:16:49:012,-000000.00
CAW-2022017-IOT,13/06/2022 08:16:50:012,-000000.00
CAW-2022017-IOT,13/06/2022 08:16:51:012,-000000.00
CAW-2022017-IOT,13/06/2022 08:16:52:012,-000000.00
CAW-2022017-IOT,13/06/2022 08:16:53:012,-000000.00
CAW-2022017-IOT,13/06/2022 08:16:54:012,-000000.00
CAW-2022017-IOT,13/06/2022 08:16:55:012,-000000.00
CAW-2022017-IOT,13/06/2022 08:16:56:012,-000000.00
CAW-2022017-IOT,13/06/2022 08:16:57:012,-000000.00
CAW-2022017-IOT,13/06/2022 08:16:58:012,-000000.00
CAW-2022017-IOT,13/06/2022 08:16:59:012,-000000.00
CAW-2022017-IOT,13/06/2022 08:17:00:012,-000000.00
CAW-2022017-IOT,13/06/2022 08:17:01:012,-000000.00
CAW-2022017-IOT,13/06/2022 08:17:02:012,-000000.00
CAW-2022017-IOT,13/06/2022 08:17:03:012,-000000.00
CAW-2022017-IOT,13/06/2022 08:17:04:012,-000000.00
CAW-2022017-IOT,13/06/2022 08:17:05:012,-000000.00
CAW-2022017-IOT,13/06/2022 08:17:06:012,-000000.00
CAW-2022017-IOT,13/06/2022 08:17:07:012,-000000.00
CAW-2022017-IOT,13/06/2022 08:17:08:012,-000000.00
CAW-2022017-IOT,13/06/2022 08:17:09:012,-000000.00
CAW-2022017-IOT,13/06/2022 08:17:10:012,-000000.00
CAW-2022017-IOT,13/06/2022 08:17:11:012,-000000.00
CAW-2022017-IOT,13/06/2022 08:17:12:012,-000000.00
CAW-2022017-IOT,13/06/2022 08:17:13:012,-000000.00
CAW-2022017-IOT,13/06/2022 08:17:14:012,-000000.00
CAW-2022017-IOT,13/06/2022 08:17:15:012,-000000.00
CAW-2022017-IOT,13/06/2022 08:17:16:012,-000000.00
CAW-2022017-IOT,13/06/2022 08:17:17:012,-000000.00
CAW-2022017-IOT,13/06/2022 08:17:18:012,-000000.00
CAW-2022017-IOT,13/06/2022 08:17:19:012,-000000.00
CAW-2022017-IOT,13/06/2022 08:17:20:012,-000000.00
CAW-2022017-IOT,13/06/2022 08:17:21:012,-000000.00
CAW-2022017-IOT,13/06/2022 08:17:22:012,-000000.00
CAW-2022017-IOT,13/06/2022 08:17:23:012,-000000.00
CAW-2022017-IOT,13/06/2022 08:17:24:012,-000000.00
CAW-2022017-IOT,13/06/2022 08:17:25:012,-000000.00
CAW-2022017-IOT,13/06/2022 08:17:26:012,-000000.00
CAW-2022017-IOT,13/06/2022 08:17:27:012,-000000.00
CAW-2022017-IOT,13/06/2022 08:17:28:012,-000000.00
CAW-2022017-IOT,13/06/2022 08:17:29:012,-000000.00
CAW-2022017-IOT,13/06/2022 08:17:30:012,-000000.00
CAW-2022017-IOT,13/06/2022 08:17:31:012,-000000.00
CAW-2022017-IOT,13/06/2022 08:17:32:013,-000000.00
CAW-2022017-IOT,13/06/2022 08:17:33:013,-000000.00
CAW-2022017-IOT,13/06/2022 08:17:34:013,-000000.00
CAW-2022017-IOT,13/06/2022 08:17:35:013,-000000.00
CAW-2022017-IOT,13/06/2022 08:17:36:013,-000000.00
CAW-2022017-IOT,13/06/2022 08:17:37:013,-000000.00
CAW-2022017-IOT,13/06/2022 08:17:38:013,-000000.00
CAW-2022017-IOT,13/06/2022 08:17:39:013,-000000.00
CAW-2022017-IOT,13/06/2022 08:17:40:013,-000000.00
CAW-2022017-IOT,13/06/2022 08:17:41:013,-000000.00
CAW-2022017-IOT,13/06/2022 08:17:42:013,-000000.00
CAW-2022017-IOT,13/06/2022 08:17:43:013,-000000.00
CAW-2022017-IOT,13/06/2022 08:17:44:013,-000000.00
CAW-2022017-IOT,13/06/2022 08:17:45:013,-000000.00
CAW-2022017-IOT,13/06/2022 08:17:46:013,-000000.00
CAW-2022017-IOT,13/06/2022 08:17:47:013,-000000.00
CAW-2022017-IOT,13/06/2022 08:17:48:013,-000000.00
CAW-2022017-IOT,13/06/2022 08:17:49:013,-000000.00
CAW-2022017-IOT,13/06/2022 08:17:50:013,-000000.00
CAW-2022017-IOT,13/06/2022 08:17:51:013,-000000.00
CAW-2022017-IOT,13/06/2022 08:17:52:013,-000000.00
CAW-2022017-IOT,13/06/2022 08:17:53:013,-000000.00
CAW-2022017-IOT,13/06/2022 08:17:54:013,-000000.00
CAW-2022017-IOT,13/06/2022 08:17:55:013,-000000.00
CAW-2022017-IOT,13/06/2022 08:17:56:013,-000000.00
CAW-2022017-IOT,13/06/2022 08:17:57:013,-000000.00
CAW-2022017-IOT,13/06/2022 08:17:58:013,-000000.00
CAW-2022017-IOT,13/06/2022 08:17:59:013,-000000.00
CAW-2022017-IOT,13/06/2022 08:18:00:013,-000000.00
CAW-2022017-IOT,13/06/2022 08:18:01:013,-000000.00
CAW-2022017-IOT,13/06/2022 08:18:02:013,-000000.00
CAW-2022017-IOT,13/06/2022 08:18:03:013,-000000.00
CAW-2022017-IOT,13/06/2022 08:18:04:013,-000000.00
CAW-2022017-IOT,13/06/2022 08:18:05:013,-000000.00
CAW-2022017-IOT,13/06/2022 08:18:06:013,-000000.00
CAW-2022017-IOT,13/06/2022 08:18:07:013,-000000.00
CAW-2022017-IOT,13/06/2022 08:18:08:013,-000000.00
CAW-2022017-IOT,13/06/2022 08:18:09:013,-000000.00
CAW-2022017-IOT,13/06/2022 08:18:10:013,-000000.00
CAW-2022017-IOT,13/06/2022 08:18:11:013,-000000.00
CAW-2022017-IOT,13/06/2022 08:18:12:013,-000000.00
CAW-2022017-IOT,13/06/2022 08:18:13:013,-000000.00
CAW-2022017-IOT,13/06/2022 08:18:14:013,-000000.00
CAW-2022017-IOT,13/06/2022 08:18:15:013,-000000.00
CAW-2022017-IOT,13/06/2022 08:18:16:013,-000000.00
CAW-2022017-IOT,13/06/2022 08:18:17:013,-000000.00
CAW-2022017-IOT,13/06/2022 08:18:18:013,-000000.00
CAW-2022017-IOT,13/06/2022 08:18:19:013,-000000.00
CAW-2022017-IOT,13/06/2022 08:18:20:013,-000000.00
CAW-2022017-IOT,13/06/2022 08:18:21:013,-000000.00
CAW-2022017-IOT,13/06/2022 08:18:22:013,-000000.00
CAW-2022017-IOT,13/06/2022 08:18:23:013,-000000.00
CAW-2022017-IOT,13/06/2022 08:18:24:013,-000000.00
CAW-2022017-IOT,13/06/2022 08:18:25:013,-000000.00
CAW-2022017-IOT,13/06/2022 08:18:26:013,-000000.00
CAW-2022017-IOT,13/06/2022 08:18:27:013,-000000.00
CAW-2022017-IOT,13/06/2022 08:18:28:013,-000000.00
CAW-2022017-IOT,13/06/2022 08:18:29:013,-000000.00
CAW-2022017-IOT,13/06/2022 08:18:30:013,-000000.00
CAW-2022017-IOT,13/06/2022 08:18:31:013,-000000.00
CAW-2022017-IOT,13/06/2022 08:18:32:013,-000000.00
CAW-2022017-IOT,13/06/2022 08:18:33:013,-000000.00
CAW-2022017-IOT,13/06/2022 08:18:34:013,-000000.00
CAW-2022017-IOT,13/06/2022 08:18:35:013,-000000.00
CAW-2022017-IOT,13/06/2022 08:18:36:013,-000000.00
CAW-2022017-IOT,13/06/2022 08:18:37:014,-000000.00
CAW-2022017-IOT,13/06/2022 08:18:38:014,-000000.00
CAW-2022017-IOT,13/06/2022 08:18:39:014,-000000.00
CAW-2022017-IOT,13/06/2022 08:18:40:014,-000000.00
CAW-2022017-IOT,13/06/2022 08:18:41:014,-000000.00
CAW-2022017-IOT,13/06/2022 08:18:42:014,-000000.00
CAW-2022017-IOT,13/06/2022 08:18:43:014,-000000.00
CAW-2022017-IOT,13/06/2022 08:18:44:014,-000000.00
CAW-2022017-IOT,13/06/2022 08:18:45:014,-000000.00
CAW-2022017-IOT,13/06/2022 08:18:46:014,-000000.00
CAW-2022017-IOT,13/06/2022 08:18:47:014,-000000.00
CAW-2022017-IOT,13/06/2022 08:18:48:014,-000000.00
CAW-2022017-IOT,13/06/2022 08:18:49:014,-000000.00
CAW-2022017-IOT,13/06/2022 08:18:50:014,-000000.00
CAW-2022017-IOT,13/06/2022 08:18:51:014,-000000.00
CAW-2022017-IOT,13/06/2022 08:18:52:014,-000000.00
CAW-2022017-IOT,13/06/2022 08:18:53:014,-000000.00
CAW-2022017-IOT,13/06/2022 08:18:54:014,-000000.00
CAW-2022017-IOT,13/06/2022 08:18:55:014,-000000.00
CAW-2022017-IOT,13/06/2022 08:18:56:014,-000000.00
CAW-2022017-IOT,13/06/2022 08:18:57:014,-000000.00
CAW-2022017-IOT,13/06/2022 08:18:58:014,-000000.00
CAW-2022017-IOT,13/06/2022 08:18:59:014,-000000.00
CAW-2022017-IOT,13/06/2022 08:19:00:014,-000000.00
CAW-2022017-IOT,13/06/2022 08:19:01:014,-000000.00
CAW-2022017-IOT,13/06/2022 08:19:02:014,-000000.00
CAW-2022017-IOT,13/06/2022 08:19:03:014,-000000.00
CAW-2022017-IOT,13/06/2022 08:19:04:014,-000000.00
CAW-2022017-IOT,13/06/2022 08:19:05:014,-000000.00
CAW-2022017-IOT,13/06/2022 08:19:06:014,-000000.00
CAW-2022017-IOT,13/06/2022 08:19:07:014,-000000.00
CAW-2022017-IOT,13/06/2022 08:19:08:014,-000000.00
CAW-2022017-IOT,13/06/2022 08:19:09:014,-000000.00
CAW-2022017-IOT,13/06/2022 08:19:10:014,-000000.00
CAW-2022017-IOT,13/06/2022 08:19:11:014,-000000.00
CAW-2022017-IOT,13/06/2022 08:19:12:014,-000000.00
CAW-2022017-IOT,13/06/2022 08:19:13:014,-000000.00
CAW-2022017-IOT,13/06/2022 08:19:14:014,-000000.00
CAW-2022017-IOT,13/06/2022 08:19:15:014,-000000.00
CAW-2022017-IOT,13/06/2022 08:19:16:014,-000000.00
CAW-2022017-IOT,13/06/2022 08:19:17:014,-000000.00
CAW-2022017-IOT,13/06/2022 08:19:18:014,-000000.00
CAW-2022017-IOT,13/06/2022 08:19:19:014,-000000.00
CAW-2022017-IOT,13/06/2022 08:19:20:014,-000000.00
CAW-2022017-IOT,13/06/2022 08:19:21:014,-000000.00
CAW-2022017-IOT,13/06/2022 08:19:22:014,-000000.00
CAW-2022017-IOT,13/06/2022 08:19:23:014,-000000.00
CAW-2022017-IOT,13/06/2022 08:19:24:014,-000000.00
CAW-2022017-IOT,13/06/2022 08:19:25:014,-000000.00
CAW-2022017-IOT,13/06/2022 08:19:26:014,-000000.00
CAW-2022017-IOT,13/06/2022 08:19:27:014,-000000.00
CAW-2022017-IOT,13/06/2022 08:19:28:014,-000000.00
CAW-2022017-IOT,13/06/2022 08:19:29:014,-000000.00
CAW-2022017-IOT,13/06/2022 08:19:30:014,-000000.00
CAW-2022017-IOT,13/06/2022 08:19:31:014,-000000.00
CAW-2022017-IOT,13/06/2022 08:19:32:014,-000000.00
CAW-2022017-IOT,13/06/2022 08:19:33:014,-000000.00
CAW-2022017-IOT,13/06/2022 08:19:34:014,-000000.00
CAW-2022017-IOT,13/06/2022 08:19:35:014,-000000.00
CAW-2022017-IOT,13/06/2022 08:19:36:014,-000000.00
CAW-2022017-IOT,13/06/2022 08:19:37:014,-000000.00
CAW-2022017-IOT,13/06/2022 08:19:38:014,-000000.00
CAW-2022017-IOT,13/06/2022 08:19:39:014,-000000.00
CAW-2022017-IOT,13/06/2022 08:19:40:014,-000000.00
CAW-2022017-IOT,13/06/2022 08:19:41:014,-000000.00
CAW-2022017-IOT,13/06/2022 08:19:42:015,-000000.00
CAW-2022017-IOT,13/06/2022 08:19:43:015,-000000.00
CAW-2022017-IOT,13/06/2022 08:19:44:015,-000000.00
CAW-2022017-IOT,13/06/2022 08:19:45:015,-000000.00
CAW-2022017-IOT,13/06/2022 08:19:46:015,-000000.00
CAW-2022017-IOT,13/06/2022 08:19:47:015,-000000.00
CAW-2022017-IOT,13/06/2022 08:19:48:015,-000000.00
CAW-2022017-IOT,13/06/2022 08:19:49:015,-000000.00
CAW-2022017-IOT,13/06/2022 08:19:50:015,-000000.00
CAW-2022017-IOT,13/06/2022 08:19:51:015,-000000.00
CAW-2022017-IOT,13/06/2022 08:19:52:015,-000000.00
CAW-2022017-IOT,13/06/2022 08:19:53:015,-000000.00
CAW-2022017-IOT,13/06/2022 08:19:54:015,-000000.00
CAW-2022017-IOT,13/06/2022 08:19:55:015,-000000.00
CAW-2022017-IOT,13/06/2022 08:19:56:015,-000000.00
CAW-2022017-IOT,13/06/2022 08:19:57:015,-000000.00
CAW-2022017-IOT,13/06/2022 08:19:58:015,-000000.00
CAW-2022017-IOT,13/06/2022 08:19:59:015,-000000.00
CAW-2022017-IOT,13/06/2022 08:20:00:015,-000000.00

